,date,home_team,away_team,home_team_continent,away_team_continent,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score,year,home_win,home_draw,home_lose,home_Total_OVA,home_ATT_OVA,home_MID_OVA,home_DEF_OVA,away_Total_OVA,away_ATT_OVA,away_MID_OVA,away_DEF_OVA
6944,2014-09-10,Malawi,Ethiopia,Africa,Africa,106,112,295,275,3,2,African Cup of Nations qualification,Blantyre,Malawi,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,67.41706161,67.41706161,67.41706161,67.41706161,66.42180095,66.42180095,66.42180095,66.42180095
6945,2014-09-10,Mozambique,Niger,Africa,Africa,107,118,288,261,1,1,African Cup of Nations qualification,Maputo,Mozambique,FALSE,No,Draw,,,,,,,,,2014,FALSE,TRUE,FALSE,67.25118483,67.25118483,67.25118483,67.25118483,65.42654028,65.42654028,65.42654028,65.42654028
6946,2014-09-10,South Africa,Nigeria,Africa,Africa,69,33,437,673,0,0,African Cup of Nations qualification,Cape Town,South Africa,FALSE,No,Draw,77,80,70.8,71.3,75,70.2,77,77,2014,FALSE,TRUE,FALSE,69,65,69,69,79.52606635,79.52606635,79.52606635,79.52606635
6947,2014-09-10,Togo,Ghana,Africa,Africa,87,36,364,648,2,3,African Cup of Nations qualification,Lom챕,Togo,FALSE,No,Lose,77,67,,69,74.2,70.5,73,78.2,2014,FALSE,FALSE,TRUE,70.56872038,70.56872038,70.56872038,70.56872038,79.02843602,79.02843602,79.02843602,79.02843602
6948,2014-09-10,Uganda,Guinea,Africa,Africa,81,64,380,470,2,0,African Cup of Nations qualification,Kampala,Uganda,FALSE,No,Win,,58,,,,63.5,69.3,74.2,2014,TRUE,FALSE,FALSE,71.56398104,71.56398104,71.56398104,71.56398104,74.38388626,74.38388626,74.38388626,74.38388626
6949,2014-09-14,Indonesia,Malaysia,Asia,Asia,153,155,135,134,2,0,Friendly,Sidoarjo,Indonesia,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,59.62085308,59.62085308,59.62085308,59.62085308,59.28909953,59.28909953,59.28909953,59.28909953
6950,2014-09-20,Malaysia,Cambodia,Asia,Asia,154,199,133,13,4,1,Friendly,Shah Alam,Malaysia,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,59.4549763,59.4549763,59.4549763,59.4549763,51.99052133,51.99052133,51.99052133,51.99052133
6951,2014-09-25,Indonesia,Cambodia,Asia,Asia,156,199,130,13,1,0,Friendly,Malang,Indonesia,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,59.12322275,59.12322275,59.12322275,59.12322275,51.99052133,51.99052133,51.99052133,51.99052133
6952,2014-09-30,Botswana,Zimbabwe,Africa,Africa,91,92,356,352,1,0,Friendly,Gaborone,Botswana,FALSE,No,Win,,,,,,,64.7,65,2014,TRUE,FALSE,FALSE,69.90521327,69.90521327,69.90521327,69.90521327,69.73933649,69.73933649,69.73933649,69.73933649
6953,2014-10-06,India,Palestine,Asia,Asia,158,102,116,311,2,3,Friendly,Siliguri,India,FALSE,No,Lose,64,,56.5,60,57.5,,,,2014,FALSE,FALSE,TRUE,57,59,54,53,68.08056872,68.08056872,68.08056872,68.08056872
6954,2014-10-06,Qatar,Uzbekistan,Asia,Asia,96,58,341,529,3,0,Friendly,Doha,Qatar,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,69.07582938,69.07582938,69.07582938,69.07582938,75.37914692,75.37914692,75.37914692,75.37914692
6955,2014-10-08,Antigua and Barbuda,St. Lucia,North America,North America,80,123,411,255,2,1,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,TRUE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,71.72985782,71.72985782,71.72985782,71.72985782,64.5971564,64.5971564,64.5971564,64.5971564
6956,2014-10-08,St. Kitts and Nevis,Barbados,North America,North America,117,161,275,111,2,3,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,TRUE,No,Lose,,,,,,,,,2014,FALSE,FALSE,TRUE,65.59241706,65.59241706,65.59241706,65.59241706,58.29383886,58.29383886,58.29383886,58.29383886
6957,2014-10-08,Trinidad and Tobago,Dominican Republic,South America,North America,86,107,373,295,6,1,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,FALSE,No,Win,,,,65.7,64.5,,,,2014,TRUE,FALSE,FALSE,70.73459716,70.73459716,70.73459716,70.73459716,67.25118483,67.25118483,67.25118483,67.25118483
6958,2014-10-09,Belarus,Ukraine,Europe,Europe,89,24,364,855,0,2,UEFA Euro qualification,Barysaw,Belarus,FALSE,No,Lose,71,76,63.8,,71.5,74.5,73,70.5,2014,FALSE,FALSE,TRUE,70.23696682,70.23696682,70.23696682,70.23696682,81.01895735,81.01895735,81.01895735,81.01895735
6959,2014-10-09,England,San Marino,Europe,Europe,18,208,935,0,5,0,UEFA Euro qualification,London,England,FALSE,No,Win,82,,81.8,83,81,,,,2014,TRUE,FALSE,FALSE,80,85,79,78,50.49763033,50.49763033,50.49763033,50.49763033
6960,2014-10-09,Liechtenstein,Montenegro,Europe,Europe,172,43,81,591,0,0,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE,No,Draw,63,,,,,72.5,70.7,60.8,2014,FALSE,TRUE,FALSE,56.46919431,56.46919431,56.46919431,56.46919431,77.86729858,77.86729858,77.86729858,77.86729858
6961,2014-10-09,Lithuania,Estonia,Europe,Europe,103,81,309,403,1,0,UEFA Euro qualification,Vilnius,Lithuania,FALSE,No,Win,75,64,64.8,59.7,60.8,,,,2014,TRUE,FALSE,FALSE,67.91469194,67.91469194,67.91469194,67.91469194,71.56398104,71.56398104,71.56398104,71.56398104
6962,2014-10-09,North Macedonia,Luxembourg,Europe,Europe,112,127,286,239,3,2,UEFA Euro qualification,Skopje,North Macedonia,FALSE,No,Win,66,,67.5,71,64,,,,2014,TRUE,FALSE,FALSE,66.42180095,66.42180095,66.42180095,66.42180095,63.93364929,63.93364929,63.93364929,63.93364929
6963,2014-10-09,Moldova,Austria,Europe,Europe,105,39,302,621,1,2,UEFA Euro qualification,Chi?in훱u,Moldova,FALSE,No,Lose,62,72,,,,75.5,73,77.8,2014,FALSE,FALSE,TRUE,67.58293839,67.58293839,67.58293839,67.58293839,73,72,74,71
6964,2014-10-09,Morocco,Central African Republic,Africa,Africa,87,137,371,208,4,0,Friendly,Marrakech,Morocco,FALSE,No,Win,69,57,76,74.7,78,,61,,2014,TRUE,FALSE,FALSE,70.56872038,70.56872038,70.56872038,70.56872038,62.27488152,62.27488152,62.27488152,62.27488152
6965,2014-10-09,Qatar,Lebanon,Asia,Asia,96,121,341,264,5,0,Friendly,Doha,Qatar,FALSE,No,Win,,59,,,,,,,2014,TRUE,FALSE,FALSE,69.07582938,69.07582938,69.07582938,69.07582938,64.92890995,64.92890995,64.92890995,64.92890995
6966,2014-10-09,Slovakia,Spain,Europe,Europe,40,8,616,1228,2,1,UEFA Euro qualification,탐ilina,Slovakia,FALSE,No,Win,72,84,75.8,71,72.8,83,85.7,85.8,2014,TRUE,FALSE,FALSE,78.36492891,78.36492891,78.36492891,78.36492891,84,86,84,82
6967,2014-10-09,Slovenia,Switzerland,Europe,Europe,53,10,554,1174,1,0,UEFA Euro qualification,Maribor,Slovenia,FALSE,No,Win,83,80,71.5,75,72.5,76.5,74.7,79.2,2014,TRUE,FALSE,FALSE,73,71,73,71,76,74,76,77
6968,2014-10-09,Sweden,Russia,Europe,Europe,32,23,662,875,1,1,UEFA Euro qualification,Solna,Sweden,FALSE,No,Draw,74,83,75.5,80.7,78,76.2,78,79,2014,FALSE,TRUE,FALSE,75,77,74,74,77,76,75,75
6969,2014-10-10,Belgium,Andorra,Europe,Europe,5,203,1444,8,6,0,UEFA Euro qualification,Brussels,Belgium,FALSE,No,Win,86,,81.2,78.3,82.8,,,,2014,TRUE,FALSE,FALSE,81,75,81,79,51.32701422,51.32701422,51.32701422,51.32701422
6970,2014-10-10,Botswana,Egypt,Africa,Africa,91,61,356,513,0,2,African Cup of Nations qualification,Gaborone,Botswana,FALSE,No,Lose,,70,,,,69,70.3,73.5,2014,FALSE,FALSE,TRUE,69.90521327,69.90521327,69.90521327,69.90521327,69,70,67,64
6971,2014-10-10,Bulgaria,Croatia,Europe,Europe,46,19,569,928,0,1,UEFA Euro qualification,Sofia,Bulgaria,FALSE,No,Lose,72,76,68,73.3,72.8,77.8,78.3,81.2,2014,FALSE,FALSE,TRUE,68,66,69,67,81.84834123,81.84834123,81.84834123,81.84834123
6972,2014-10-10,China PR,Thailand,Asia,Asia,97,158,341,116,3,0,Friendly,Wuhan,China PR,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,68.90995261,68.90995261,68.90995261,68.90995261,58.79146919,58.79146919,58.79146919,58.79146919
6973,2014-10-10,Cyprus,Israel,Europe,Europe,85,64,388,497,1,2,UEFA Euro qualification,Nicosia,Cyprus,FALSE,No,Lose,,,,,,64.2,71.7,69.5,2014,FALSE,FALSE,TRUE,70.90047393,70.90047393,70.90047393,70.90047393,74.38388626,74.38388626,74.38388626,74.38388626
6974,2014-10-10,Hong Kong,Singapore,Asia,Asia,164,149,101,163,2,1,Friendly,Kowloon,Hong Kong,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,57.79620853,57.79620853,57.79620853,57.79620853,60.28436019,60.28436019,60.28436019,60.28436019
6975,2014-10-10,Italy,Azerbaijan,Europe,Europe,13,95,1067,343,2,1,UEFA Euro qualification,Palermo,Italy,FALSE,No,Win,84,,81,82.3,83.2,,,,2014,TRUE,FALSE,FALSE,80,79,78,78,69.24170616,69.24170616,69.24170616,69.24170616
6976,2014-10-10,Japan,Jamaica,Asia,North America,48,100,557,320,1,0,Friendly,Niigata,Japan,FALSE,No,Win,74,68,72.5,76,77.2,68.8,69.3,66,2014,TRUE,FALSE,FALSE,77.03791469,77.03791469,77.03791469,77.03791469,68.41232227,68.41232227,68.41232227,68.41232227
6977,2014-10-10,Jordan,Kuwait,Asia,Asia,69,124,449,249,0,1,Friendly,Amman,Jordan,FALSE,No,Lose,,,59,,63.5,,,,2014,FALSE,FALSE,TRUE,73.55450237,73.55450237,73.55450237,73.55450237,64.43127962,64.43127962,64.43127962,64.43127962
6978,2014-10-10,Korea Republic,Paraguay,Asia,South America,63,60,500,513,2,0,Friendly,Cheonan,Korea Republic,FALSE,No,Win,73,75,71.5,75.7,73.5,73.5,78.7,75,2014,TRUE,FALSE,FALSE,72,75,71,69,74,78,73,70
6979,2014-10-10,Latvia,Iceland,Europe,Europe,99,34,332,645,0,3,UEFA Euro qualification,Riga,Latvia,FALSE,No,Lose,68,57,,66.7,,67.5,73,71.2,2014,FALSE,FALSE,TRUE,68.57819905,68.57819905,68.57819905,68.57819905,79.36018957,79.36018957,79.36018957,79.36018957
6980,2014-10-10,Lesotho,Angola,Africa,Africa,115,101,277,312,0,0,African Cup of Nations qualification,Maseru,Lesotho,FALSE,No,Draw,,,,,,,,,2014,FALSE,TRUE,FALSE,65.92417062,65.92417062,65.92417062,65.92417062,68.2464455,68.2464455,68.2464455,68.2464455
6981,2014-10-10,Malta,Norway,Europe,Europe,155,76,132,420,0,3,UEFA Euro qualification,Attard,Malta,FALSE,No,Lose,,72,,,,73.8,72.3,74,2014,FALSE,FALSE,TRUE,59.28909953,59.28909953,59.28909953,59.28909953,72,71,73,70
6982,2014-10-10,Netherlands,Kazakhstan,Europe,Europe,4,127,1455,238,3,1,UEFA Euro qualification,Amsterdam,Netherlands,FALSE,No,Win,79,,78.2,87.3,81.8,,,,2014,TRUE,FALSE,FALSE,79,84,76,75,63.93364929,63.93364929,63.93364929,63.93364929
6983,2014-10-10,Oman,Costa Rica,Asia,North America,76,15,421,987,3,4,Friendly,Muscat,Oman,FALSE,No,Lose,74,79,,,,71.5,72.3,71.8,2014,FALSE,FALSE,TRUE,72.39336493,72.39336493,72.39336493,72.39336493,82.51184834,82.51184834,82.51184834,82.51184834
6984,2014-10-10,Saudi Arabia,Uruguay,Asia,South America,82,7,401,1242,1,1,Friendly,Jeddah,Saudi Arabia,FALSE,No,Draw,70,82,69.2,73.3,72.8,78.8,84,76,2014,FALSE,TRUE,FALSE,71.39810427,71.39810427,71.39810427,71.39810427,76,82,75,76
6985,2014-10-10,Senegal,Tunisia,Africa,Africa,36,31,644,700,0,0,African Cup of Nations qualification,Dakar,Senegal,FALSE,No,Draw,64,,75.8,79,74.2,73,70.7,73,2014,FALSE,TRUE,FALSE,79.02843602,79.02843602,79.02843602,79.02843602,79.85781991,79.85781991,79.85781991,79.85781991
6986,2014-10-10,St. Vincent and the Grenadines,Cura챌ao,North America,North America,106,148,300,163,1,0,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,TRUE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,67.41706161,67.41706161,67.41706161,67.41706161,60.45023697,60.45023697,60.45023697,60.45023697
6987,2014-10-10,Trinidad and Tobago,St. Lucia,South America,North America,86,123,373,255,2,0,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,FALSE,No,Win,,,,65.7,64.5,,,,2014,TRUE,FALSE,FALSE,70.73459716,70.73459716,70.73459716,70.73459716,64.5971564,64.5971564,64.5971564,64.5971564
6988,2014-10-10,Turkey,Czech Republic,Europe,Europe,38,28,637,812,1,2,UEFA Euro qualification,Istanbul,Turkey,FALSE,No,Lose,81,85,78,76.3,80.2,74.2,73.7,75.8,2014,FALSE,FALSE,TRUE,78,76,79,76,75,73,74,73
6989,2014-10-10,United Arab Emirates,Australia,Asia,Oceania,73,84,429,390,0,0,Friendly,Abu Dhabi,United Arab Emirates,FALSE,No,Draw,,76,,,,70,71.7,71.2,2014,FALSE,TRUE,FALSE,72.89099526,72.89099526,72.89099526,72.89099526,69,72,70,65
6990,2014-10-10,Uzbekistan,Bahrain,Asia,Asia,58,104,529,304,0,0,Friendly,Dubai,United Arab Emirates,TRUE,No,Draw,,,,,,,,,2014,FALSE,TRUE,FALSE,75.37914692,75.37914692,75.37914692,75.37914692,67.74881517,67.74881517,67.74881517,67.74881517
6991,2014-10-10,Wales,Bosnia and Herzegovina,Europe,Europe,29,25,713,850,0,0,UEFA Euro qualification,Cardiff,Wales,FALSE,No,Draw,72,82,74.5,67.7,79.8,74.2,76.7,78.2,2014,FALSE,TRUE,FALSE,73,70,74,72,80.85308057,80.85308057,80.85308057,80.85308057
6992,2014-10-10,Yemen,Iraq,Asia,Asia,184,90,58,356,1,1,Friendly,Manama,Bahrain,TRUE,No,Draw,,,,,,,,63.2,2014,FALSE,TRUE,FALSE,54.47867299,54.47867299,54.47867299,54.47867299,70.07109005,70.07109005,70.07109005,70.07109005
6993,2014-10-11,Albania,Denmark,Europe,Europe,45,27,570,832,1,1,UEFA Euro qualification,Elbasan,Albania,FALSE,No,Draw,72,77,70,69.3,70,77.2,75,77,2014,FALSE,TRUE,FALSE,77.53554502,77.53554502,77.53554502,77.53554502,74,75,74,74
6994,2014-10-11,Argentina,Brazil,South America,South America,2,6,1630,1291,0,2,Supercl찼sico de las Am챕ricas,Beijing,China PR,TRUE,No,Lose,79,82,81.2,88,82.8,83.8,84,82.2,2014,FALSE,FALSE,TRUE,82,85,82,79,83,83,81,83
6995,2014-10-11,Armenia,Serbia,Europe,Europe,52,34,556,645,1,1,UEFA Euro qualification,Yerevan,Armenia,FALSE,No,Draw,70,75,,,,81,75,79.5,2014,FALSE,TRUE,FALSE,76.37440758,76.37440758,76.37440758,76.37440758,79.36018957,79.36018957,79.36018957,79.36018957
6996,2014-10-11,Cameroon,Sierra Leone,Africa,Africa,42,75,601,424,0,0,African Cup of Nations qualification,Yaound챕,Cameroon,FALSE,No,Draw,73,,78,77.7,76.5,,,62.8,2014,FALSE,TRUE,FALSE,75,75,73,76,72.55924171,72.55924171,72.55924171,72.55924171
6997,2014-10-11,Congo,South Africa,Africa,Africa,48,67,556,458,0,2,African Cup of Nations qualification,Pointe-Noire,Congo,FALSE,No,Lose,66,77,66.8,68.7,,70.8,71.3,75,2014,FALSE,FALSE,TRUE,77.03791469,77.03791469,77.03791469,77.03791469,69,65,69,69
6998,2014-10-11,Congo DR,C척te d'Ivoire,Africa,Africa,73,22,429,878,1,2,African Cup of Nations qualification,Kinshasa,Congo DR,FALSE,No,Lose,68,70,71.2,71.3,73,75.5,81.3,78.2,2014,FALSE,FALSE,TRUE,72.89099526,72.89099526,72.89099526,72.89099526,81.3507109,81.3507109,81.3507109,81.3507109
6999,2014-10-11,Ethiopia,Mali,Africa,Africa,132,59,222,525,0,2,African Cup of Nations qualification,Addis Ababa,Ethiopia,FALSE,No,Lose,,70,,,,70.2,74,74.5,2014,FALSE,FALSE,TRUE,63.1042654,63.1042654,63.1042654,63.1042654,75.21327014,75.21327014,75.21327014,75.21327014
7000,2014-10-11,Finland,Greece,Europe,Europe,65,14,490,1052,1,1,UEFA Euro qualification,Helsinki,Finland,FALSE,No,Draw,73,74,69,66.3,73.8,77.5,75.7,73.5,2014,FALSE,TRUE,FALSE,69,68,71,69,74,76,72,76
7001,2014-10-11,France,Portugal,Europe,Europe,9,11,1201,1149,2,1,Friendly,Saint-Denis,France,FALSE,No,Win,85,81,81,81.3,84.5,80.2,84.3,81.2,2014,TRUE,FALSE,FALSE,81,82,80,80,80,82,79,80
7002,2014-10-11,Gabon,Burkina Faso,Africa,Africa,83,48,392,557,2,0,African Cup of Nations qualification,Libreville,Gabon,FALSE,No,Win,68,,,,69.8,,67.3,72.8,2014,TRUE,FALSE,FALSE,71.23222749,71.23222749,71.23222749,71.23222749,77.03791469,77.03791469,77.03791469,77.03791469
7003,2014-10-11,Guinea,Ghana,Africa,Africa,48,33,557,660,1,1,African Cup of Nations qualification,Casablanca,Morocco,TRUE,No,Draw,58,67,63.5,69.3,74.2,70.5,73,78.2,2014,FALSE,TRUE,FALSE,77.03791469,77.03791469,77.03791469,77.03791469,79.52606635,79.52606635,79.52606635,79.52606635
7004,2014-10-11,Malawi,Algeria,Africa,Africa,98,20,339,925,0,2,African Cup of Nations qualification,Blantyre,Malawi,FALSE,No,Lose,,73,,,,73.5,77.7,74,2014,FALSE,FALSE,TRUE,68.74407583,68.74407583,68.74407583,68.74407583,81.68246445,81.68246445,81.68246445,81.68246445
7005,2014-10-11,Mozambique,Cabo Verde,Africa,Africa,109,41,293,603,2,0,African Cup of Nations qualification,Maputo,Mozambique,FALSE,No,Win,,59,,,,66.2,71.7,67,2014,TRUE,FALSE,FALSE,66.91943128,66.91943128,66.91943128,66.91943128,78.19905213,78.19905213,78.19905213,78.19905213
7006,2014-10-11,Niger,Zambia,Africa,Africa,107,88,295,365,0,0,African Cup of Nations qualification,Niamey,Niger,FALSE,No,Draw,,,,,,,,,2014,FALSE,TRUE,FALSE,67.25118483,67.25118483,67.25118483,67.25118483,70.4028436,70.4028436,70.4028436,70.4028436
7007,2014-10-11,Northern Ireland,Faroe Islands,Europe,Europe,71,179,434,67,2,0,UEFA Euro qualification,Belfast,Northern Ireland,FALSE,No,Win,69,63,72.8,69,73.2,,,,2014,TRUE,FALSE,FALSE,70,71,69,69,55.30805687,55.30805687,55.30805687,55.30805687
7008,2014-10-11,Poland,Germany,Europe,Europe,70,1,435,1765,2,0,UEFA Euro qualification,Warsaw,Poland,FALSE,No,Win,80,90,77,76.3,78,84,85.7,86.5,2014,TRUE,FALSE,FALSE,75,77,73,74,83,82,84,78
7009,2014-10-11,Romania,Hungary,Europe,Europe,26,54,836,548,1,1,UEFA Euro qualification,Bucharest,Romania,FALSE,No,Draw,74,71,75.2,70.7,74,68,74.7,70.2,2014,FALSE,TRUE,FALSE,73,73,72,71,69,69,67,67
7010,2014-10-11,Scotland,Georgia,Europe,Europe,29,110,714,289,1,0,UEFA Euro qualification,Glasgow,Scotland,FALSE,No,Win,75,,71.5,75.3,74.8,63.2,66,70.8,2014,TRUE,FALSE,FALSE,73,75,74,68,66.7535545,66.7535545,66.7535545,66.7535545
7011,2014-10-11,Sudan,Nigeria,Africa,Africa,133,37,220,641,1,0,African Cup of Nations qualification,Khartoum,Sudan,FALSE,No,Win,,80,,,,70.2,77,77,2014,TRUE,FALSE,FALSE,62.93838863,62.93838863,62.93838863,62.93838863,78.86255924,78.86255924,78.86255924,78.86255924
7012,2014-10-11,Uganda,Togo,Africa,Africa,79,125,417,245,0,1,African Cup of Nations qualification,Kampala,Uganda,FALSE,No,Lose,,77,,,,,69,74.2,2014,FALSE,FALSE,TRUE,71.8957346,71.8957346,71.8957346,71.8957346,64.26540284,64.26540284,64.26540284,64.26540284
7013,2014-10-12,Austria,Montenegro,Europe,Europe,39,43,621,591,1,0,UEFA Euro qualification,Vienna,Austria,FALSE,No,Win,72,,75.5,73,77.8,72.5,70.7,60.8,2014,TRUE,FALSE,FALSE,73,72,74,71,77.86729858,77.86729858,77.86729858,77.86729858
7014,2014-10-12,Belarus,Slovakia,Europe,Europe,89,40,364,616,1,3,UEFA Euro qualification,Barysaw,Belarus,FALSE,No,Lose,71,72,63.8,,71.5,75.8,71,72.8,2014,FALSE,FALSE,TRUE,70.23696682,70.23696682,70.23696682,70.23696682,78.36492891,78.36492891,78.36492891,78.36492891
7015,2014-10-12,Timor-Leste,Brunei Darussalam,Asia,Asia,193,193,25,25,4,2,AFF Championship,Vientiane,Laos,TRUE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,52.98578199,52.98578199,52.98578199,52.98578199,52.98578199,52.98578199,52.98578199,52.98578199
7016,2014-10-12,Estonia,England,Europe,Europe,81,18,403,935,0,1,UEFA Euro qualification,Tallinn,Estonia,FALSE,No,Lose,64,82,,,,81.8,83,81,2014,FALSE,FALSE,TRUE,71.56398104,71.56398104,71.56398104,71.56398104,80,85,79,78
7017,2014-10-12,Haiti,St. Kitts and Nevis,North America,North America,119,117,265,275,0,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,FALSE,No,Draw,72,,65.2,,,,,,2014,FALSE,TRUE,FALSE,65.26066351,65.26066351,65.26066351,65.26066351,65.59241706,65.59241706,65.59241706,65.59241706
7018,2014-10-12,Laos,Cambodia,Asia,Asia,169,199,84,13,3,2,AFF Championship,Vientiane,Laos,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,56.96682464,56.96682464,56.96682464,56.96682464,51.99052133,51.99052133,51.99052133,51.99052133
7019,2014-10-12,Lithuania,Slovenia,Europe,Europe,103,53,309,554,0,2,UEFA Euro qualification,Vilnius,Lithuania,FALSE,No,Lose,75,83,64.8,59.7,60.8,71.5,75,72.5,2014,FALSE,FALSE,TRUE,67.91469194,67.91469194,67.91469194,67.91469194,73,71,73,71
7020,2014-10-12,Luxembourg,Spain,Europe,Europe,127,8,239,1228,0,4,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE,No,Lose,,84,,,,83,85.7,85.8,2014,FALSE,FALSE,TRUE,63.93364929,63.93364929,63.93364929,63.93364929,84,86,84,82
7021,2014-10-12,Mexico,Panama,North America,North America,16,55,962,540,1,0,Friendly,Quer챕taro,Mexico,FALSE,No,Win,80,71,75.2,81.3,75.5,68,,,2014,TRUE,FALSE,FALSE,74,78,73,72,75.87677725,75.87677725,75.87677725,75.87677725
7022,2014-10-12,Pakistan,Palestine,Asia,Asia,175,102,77,311,0,2,Friendly,Lahore,Pakistan,FALSE,No,Lose,,,,,,,,,2014,FALSE,FALSE,TRUE,55.97156398,55.97156398,55.97156398,55.97156398,68.08056872,68.08056872,68.08056872,68.08056872
7023,2014-10-12,Philippines,Papua New Guinea,Asia,Oceania,134,199,218,13,5,0,Friendly,Manila,Philippines,FALSE,No,Win,,,,,,,,,2014,TRUE,FALSE,FALSE,62.77251185,62.77251185,62.77251185,62.77251185,51.99052133,51.99052133,51.99052133,51.99052133
7024,2014-10-12,Russia,Moldova,Europe,Europe,23,105,875,302,1,1,UEFA Euro qualification,Moscow,Russia,FALSE,No,Draw,83,62,76.2,78,79,,,,2014,FALSE,TRUE,FALSE,77,76,75,75,67.58293839,67.58293839,67.58293839,67.58293839
7025,2014-10-12,St. Lucia,Dominican Republic,North America,North America,123,107,255,295,2,3,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,TRUE,No,Lose,,,,,,,,,2014,FALSE,FALSE,TRUE,64.5971564,64.5971564,64.5971564,64.5971564,67.25118483,67.25118483,67.25118483,67.25118483
7026,2014-10-12,Sweden,Liechtenstein,Europe,Europe,32,172,662,81,2,0,UEFA Euro qualification,Solna,Sweden,FALSE,No,Win,74,63,75.5,80.7,78,,,,2014,TRUE,FALSE,FALSE,75,77,74,74,56.46919431,56.46919431,56.46919431,56.46919431
7027,2014-10-12,Tanzania,Benin,Africa,Africa,115,78,277,419,4,1,Friendly,Dar es Salaam,Tanzania,FALSE,No,Win,,56,,,,,64.3,69.8,2014,TRUE,FALSE,FALSE,65.92417062,65.92417062,65.92417062,65.92417062,72.06161137,72.06161137,72.06161137,72.06161137
7028,2014-10-12,Trinidad and Tobago,Antigua and Barbuda,South America,North America,86,80,373,411,1,0,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,FALSE,No,Win,,,,65.7,64.5,,,,2014,TRUE,FALSE,FALSE,70.73459716,70.73459716,70.73459716,70.73459716,71.72985782,71.72985782,71.72985782,71.72985782
7029,2014-10-12,Ukraine,North Macedonia,Europe,Europe,24,112,855,286,1,0,UEFA Euro qualification,Lviv,Ukraine,FALSE,No,Win,76,66,74.5,73,70.5,67.5,71,64,2014,TRUE,FALSE,FALSE,81.01895735,81.01895735,81.01895735,81.01895735,66.42180095,66.42180095,66.42180095,66.42180095
7030,2014-10-13,Andorra,Israel,Europe,Europe,203,64,8,497,1,4,UEFA Euro qualification,Sant Juli횪 de L챵ria,Andorra,FALSE,No,Lose,,,,,,64.2,71.7,69.5,2014,FALSE,FALSE,TRUE,51.32701422,51.32701422,51.32701422,51.32701422,74.38388626,74.38388626,74.38388626,74.38388626
7031,2014-10-13,Bosnia and Herzegovina,Belgium,Europe,Europe,25,5,850,1444,1,1,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE,No,Draw,82,86,74.2,76.7,78.2,81.2,78.3,82.8,2014,FALSE,TRUE,FALSE,80.85308057,80.85308057,80.85308057,80.85308057,81,75,81,79
7032,2014-10-13,Croatia,Azerbaijan,Europe,Europe,19,95,928,343,6,0,UEFA Euro qualification,Osijek,Croatia,FALSE,No,Win,76,,77.8,78.3,81.2,,,,2014,TRUE,FALSE,FALSE,81.84834123,81.84834123,81.84834123,81.84834123,69.24170616,69.24170616,69.24170616,69.24170616
7033,2014-10-13,Iceland,Netherlands,Europe,Europe,34,4,645,1455,2,0,UEFA Euro qualification,Reykjav챠k,Iceland,FALSE,No,Win,57,79,67.5,73,71.2,78.2,87.3,81.8,2014,TRUE,FALSE,FALSE,79.36018957,79.36018957,79.36018957,79.36018957,79,84,76,75
7034,2014-10-13,Jordan,Kuwait,Asia,Asia,69,124,449,249,1,1,Friendly,Amman,Jordan,FALSE,No,Draw,,,59,,63.5,,,,2014,FALSE,TRUE,FALSE,73.55450237,73.55450237,73.55450237,73.55450237,64.43127962,64.43127962,64.43127962,64.43127962
7035,2014-10-13,Kazakhstan,Czech Republic,Europe,Europe,127,28,238,812,2,4,UEFA Euro qualification,Astana,Kazakhstan,FALSE,No,Lose,,85,,,,74.2,73.7,75.8,2014,FALSE,FALSE,TRUE,63.93364929,63.93364929,63.93364929,63.93364929,75,73,74,73
